GEOCODE,NAME,total_pop,one_race_pop,multi_race,hisp_latino,not_hisp_latino,one_race_nh,white_alone_nh,black_alone_nh,asian_alone_nh,other_races,pct_hisp_lat,pct_multi_race,pct_white,pct_black,pct_asian,pct_other_races
21083020100,Census Tract 201,4050,3755,214,500,3550,3336,2896,395,24,21,12.35,5.28,71.51,9.75,0.59,0.52
21083020200,Census Tract 202,4391,4044,217,409,3982,3765,3261,434,53,17,9.31,4.94,74.27,9.88,1.21,0.39
21083020301,Census Tract 203.01,4721,4288,203,720,4001,3798,3453,284,29,32,15.25,4.3,73.14,6.02,0.61,0.68
21083020302,Census Tract 203.02,1857,1704,89,409,1448,1359,1119,229,3,8,22.02,4.79,60.26,12.33,0.16,0.43
21083020400,Census Tract 204,2709,2560,83,102,2607,2524,2492,16,4,12,3.77,3.06,91.99,0.59,0.15,0.44
21083020500,Census Tract 205,3708,3529,145,106,3602,3457,3354,77,14,12,2.86,3.91,90.45,2.08,0.38,0.32
21083020600,Census Tract 206,2307,2249,51,36,2271,2220,2197,16,4,3,1.56,2.21,95.23,0.69,0.17,0.13
21083020700,Census Tract 207,4969,4769,129,267,4702,4573,4460,56,22,35,5.37,2.6,89.76,1.13,0.44,0.7
21083020800,Census Tract 208,4915,4696,181,113,4802,4621,4560,24,13,24,2.3,3.68,92.78,0.49,0.26,0.49
21083020900,Census Tract 209,3022,2853,138,111,2911,2773,2735,20,7,11,3.67,4.57,90.5,0.66,0.23,0.36
21085950101,Census Tract 9501.01,811,790,21,2,809,788,784,3,0,1,0.25,2.59,96.67,0.37,0.0,0.12
21085950102,Census Tract 9501.02,2281,2215,56,17,2264,2208,2202,3,3,0,0.75,2.46,96.54,0.13,0.13,0.0
21085950200,Census Tract 9502,2944,2840,93,46,2898,2805,2772,5,11,17,1.56,3.16,94.16,0.17,0.37,0.58
21085950300,Census Tract 9503,4089,4008,64,75,4014,3950,3723,196,7,24,1.83,1.57,91.05,4.79,0.17,0.59
21085950401,Census Tract 9504.01,2327,2237,73,50,2277,2204,2136,26,21,21,2.15,3.14,91.79,1.12,0.9,0.9
21085950402,Census Tract 9504.02,4870,4657,175,79,4791,4616,4515,41,29,31,1.62,3.59,92.71,0.84,0.6,0.64
21085950500,Census Tract 9505,2788,2708,76,21,2767,2691,2651,7,7,26,0.75,2.73,95.09,0.25,0.25,0.93
